url,written,written_human_readable,origin
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate14-Green-B.ome.zarr,1409164406.4,1.31 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5517
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate13-Green-A.ome.zarr,1387667104.0,1.29 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5541
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate1-Green-B.ome.zarr,1360093757.6000001,1.27 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5383
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate6-Red-B.ome.zarr,1382139369.6,1.29 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5553
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate15-Red-A.ome.zarr,1389568665.6,1.29 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5550
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate1-TS-Yellow-B-Stinger.ome.zarr,3322208770.7999997,3.09 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5705
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate12-Red-A.ome.zarr,1412862172.8000002,1.32 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5509
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate1-TS-Green-A-Stinger.ome.zarr,2615897564.4,2.44 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5704
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate4-Red-B.ome.zarr,1364952451.1999998,1.27 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5476
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate6-Yellow-B.ome.zarr,1358214633.6,1.26 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5556
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate12-Green-A.ome.zarr,1429939689.6,1.33 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5506
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate10-Yellow-A.ome.zarr,1401110390.4,1.30 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5393
